start=2014-09-18T09:01:00,end=2014-11-13T09:01:00,version=0.2.2,note=NOT FOR NAVIGATION
ID,IDENT,LATITUDE,LONGITUDE,TYPE
9479,99AK,62.599042777777775,-157.15180583333336,AIRPORT
9480,99AZ,33.39555555555555,-113.22305555555556,AIRPORT
9481,99C,42.95111138888888,-89.27095027777777,AIRPORT
9482,99CA,34.1025,-117.63638888888889,AIRPORT
9483,99CL,34.624990000000004,-117.60505583333334,AIRPORT
9484,99CN,40.437777777777775,-120.62777777777778,AIRPORT
9485,99CO,38.13638888888889,-104.81472222222222,AIRPORT
9486,99F,35.51671861111111,-97.97949416666667,AIRPORT
9487,99FD,30.211311944444443,-85.69159555555555,AIRPORT
9488,99FL,30.447435000000002,-83.31097749999999,AIRPORT
9489,99GA,34.45119944444444,-84.93438694444444,AIRPORT
9490,99HI,21.08277777777778,-156.9736111111111,AIRPORT
9491,99IA,41.21656666666667,-92.77797500000001,AIRPORT
9492,99ID,44.51145,-114.22450833333333,AIRPORT
9493,99II,39.5835,-86.95252777777777,AIRPORT
9494,99IL,42.28666666666667,-89.9575,AIRPORT
9495,99IN,40.20614805555556,-86.10054416666667,AIRPORT
9496,99KS,37.409325,-98.64939166666666,AIRPORT
9497,99KY,37.65555555555556,-84.69027777777778,AIRPORT
9498,99LA,30.289369444444443,-92.38902083333333,AIRPORT
9499,99MN,44.019756944444445,-92.48306,AIRPORT
9500,99MO,37.90838333333333,-90.53345833333334,AIRPORT
9501,99MT,46.0975,-114.17833333333333,AIRPORT
9502,99N,33.30452777777778,-81.10841666666667,AIRPORT
9503,99NA,35.060633333333335,-80.84598888888888,AIRPORT
9504,99NC,35.214444444444446,-77.11805555555556,AIRPORT
9505,99NJ,39.37567194444444,-74.53570916666668,AIRPORT
9506,99NY,43.23338944444444,-78.78725833333334,AIRPORT
9507,99OH,40.10894666666667,-83.72992916666666,AIRPORT
9508,99OI,41.16326944444444,-83.4242,AIRPORT
9509,99OK,35.46478083333333,-97.60420694444446,AIRPORT
9510,99OR,45.6507,-117.66991777777778,AIRPORT
9511,99PA,41.91979583333334,-77.14136027777778,AIRPORT
9512,99TA,32.49402805555555,-97.36973916666666,AIRPORT
9513,99TE,33.60583333333334,-96.41555555555556,AIRPORT
9514,99TN,35.602777777777774,-89.2375,AIRPORT
9515,99TS,33.19817722222222,-94.68131638888889,AIRPORT
9516,99TX,28.300271666666667,-99.56698750000001,AIRPORT
9517,99UT,40.35055555555556,-109.40138888888889,AIRPORT
9518,99V,38.70415361111111,-107.64366944444446,AIRPORT
9519,99WA,46.59638888888889,-120.52111111111111,AIRPORT
9520,99WY,44.845800000000004,-107.27674444444445,AIRPORT
9521,99XA,30.8652,-98.00416666666666,AIRPORT
9522,99Y,41.55834527777778,-98.54618527777778,AIRPORT
9523,99Z,61.60923611111111,-149.26354166666667,AIRPORT
9524,9A0,34.58313888888889,-84.01997222222222,AIRPORT
9525,9A4,34.659416666666665,-87.34891666666665,AIRPORT
9526,9A5,34.688500000000005,-85.29030555555555,AIRPORT
9527,9A8,57.523424999999996,-157.39599444444443,AIRPORT
9528,9A9,35.72067972222222,-82.00983083333334,AIRPORT
9529,9AK,64.02565972222222,-148.52233750000002,AIRPORT
9530,9AK0,62.51213166666667,-143.2354713888889,AIRPORT
9531,9AK1,61.63086944444444,-149.23178888888887,AIRPORT
9532,9AK2,61.899,-161.43972222222223,AIRPORT
9533,9AK3,61.01388444444444,-151.4489102777778,AIRPORT
9534,9AK4,64.1373611111111,-145.8303888888889,AIRPORT
9535,9AK5,61.116480555555555,-149.81876944444443,AIRPORT
9536,9AK6,61.62406111111111,-149.6483,AIRPORT
9537,9AK7,61.58983055555556,-149.8166611111111,AIRPORT
9538,9AK8,61.62474222222222,-149.68223,AIRPORT
9539,9AL6,30.407208333333333,-87.4418138888889,AIRPORT
9540,9AL9,33.47866666666667,-86.702,AIRPORT
9541,9AR4,34.523091666666666,-92.16765555555556,AIRPORT
9542,9AZ2,34.58277777777778,-114.02777777777777,AIRPORT
9543,9B1,42.34316666666666,-71.509,AIRPORT
9544,9B8,41.58954333333333,-72.44230777777777,AIRPORT
9545,9C0,55.38465055555555,-131.73835222222223,AIRPORT
9546,9C8,43.89486111111111,-85.28474999999999,AIRPORT
9547,9CA0,35.11385444444444,-118.598145,AIRPORT
9548,9CA1,34.87526138888889,-116.99670555555556,AIRPORT
9549,9CA2,32.958416666666665,-115.55313888888888,AIRPORT
9550,9CA3,34.01973361111111,-117.9283963888889,AIRPORT
9551,9CA4,34.13167222222222,-116.27639888888889,AIRPORT
9552,9CA5,34.04029027777778,-118.25618527777777,AIRPORT
9553,9CA6,37.86909694444445,-118.09510916666666,AIRPORT
9554,9CA7,36.771861111111114,-119.44516111111112,AIRPORT
9555,9CA9,34.080843055555555,-118.14923694444445,AIRPORT
9556,9CL0,37.47076833333333,-120.84409388888889,AIRPORT
9557,9CL1,37.19105416666667,-120.27628916666667,AIRPORT
9558,9CL2,36.87162,-121.33715388888889,AIRPORT
9559,9CL3,41.24017250000001,-120.52606444444444,AIRPORT
9560,9CL4,35.283323333333335,-115.19248416666667,AIRPORT
9561,9CL5,36.27522777777778,-119.64068305555554,AIRPORT
9562,9CL6,36.883250000000004,-119.80155555555555,AIRPORT
9563,9CL7,39.324890555555555,-121.35940666666667,AIRPORT
9564,9CL8,33.661686111111116,-118.06200666666666,AIRPORT
9565,9CL9,38.21658222222222,-121.53439722222222,AIRPORT
9566,9CN1,36.834780555555554,-121.38650555555554,AIRPORT
9567,9CO0,39.73748666666666,-104.9922038888889,AIRPORT
9568,9CO1,39.55609916666666,-105.16221055555555,AIRPORT
9569,9CO2,39.69609666666667,-104.4757963888889,AIRPORT
9570,9CO3,38.68331777777777,-108.9839975,AIRPORT
9571,9CO4,39.636654444444446,-105.26693527777778,AIRPORT
9572,9CO5,38.576676666666664,-102.43713333333334,AIRPORT
9573,9CO6,39.28133333333333,-104.57311666666666,AIRPORT
9574,9CO7,40.340555555555554,-104.57333333333334,AIRPORT
9575,9CO8,39.279300000000006,-104.34315000000001,AIRPORT
9576,9CO9,39.12914444444445,-108.14229722222223,AIRPORT
9577,9CT1,41.1445,-73.42853333333332,AIRPORT
9578,9D0,44.54076713888889,-99.45101227777778,AIRPORT
9579,9D1,43.22178019444444,-99.40342286111111,AIRPORT
9580,9D2,45.579554972222226,-103.52891019444444,AIRPORT
9581,9D4,40.35212777777778,-76.32964444444444,AIRPORT
9582,9D7,48.48002777777778,-99.23638888888888,AIRPORT
9583,9D9,42.66354758333333,-85.34620811111111,AIRPORT
9584,9F0,32.068199166666666,-98.32532083333334,AIRPORT
9585,9F1,31.620995833333335,-97.4294586111111,AIRPORT
9586,9F5,32.66374444444444,-97.28640388888888,AIRPORT
9587,9F8,45.257558611111115,-99.79783944444445,AIRPORT
9588,9F9,32.627027777777776,-97.35400694444444,AIRPORT
9589,9FA2,26.72372222222222,-80.67194722222223,AIRPORT
9590,9FA8,25.6670475,-80.33310805555556,AIRPORT
9591,9FD0,27.9455775,-81.40340555555555,AIRPORT
9592,9FD1,30.476027777777777,-87.21191499999999,AIRPORT
9593,9FD2,28.136958888888888,-82.14647388888888,AIRPORT
9594,9FD3,27.465593055555555,-81.43229555555557,AIRPORT
9595,9FD5,29.386638888888886,-82.14287194444444,AIRPORT
9596,9FD6,27.94696638888889,-82.42092694444445,AIRPORT
9597,9FD7,30.196225000000002,-83.30904444444444,AIRPORT
9598,9FD8,28.612499444444445,-81.385625,AIRPORT
9599,9FD9,30.12244861111111,-82.96790722222222,AIRPORT
9600,9FL0,30.092446666666667,-83.08541055555555,AIRPORT
9601,9FL1,28.68360222222222,-82.15758666666666,AIRPORT
9602,9FL2,30.6525,-84.47472222222223,AIRPORT
9603,9FL3,27.396944444444443,-81.42666666666666,AIRPORT
9604,9FL4,28.1925,-82.62166666666667,AIRPORT
9605,9FL5,29.814120833333334,-82.92568194444445,AIRPORT
9606,9FL6,27.86638888888889,-81.96944444444445,AIRPORT
9607,9FL7,25.857320833333333,-81.03451472222223,AIRPORT
9608,9FL8,30.616590833333333,-83.65237972222222,AIRPORT
9609,9FL9,30.291334444444445,-83.00402027777778,AIRPORT
9610,9G0,42.86200305555556,-78.71658527777778,AIRPORT
9611,9G1,40.60354627777778,-79.82611894444445,AIRPORT
9612,9G2,42.80761388888889,-83.76946944444445,AIRPORT
9613,9G3,43.02109622222222,-78.48263319444445,AIRPORT
9614,9G5,43.18200222222222,-78.55780527777777,AIRPORT
9615,9G6,43.17353083333334,-78.27463250000001,AIRPORT
9616,9G8,40.46121083333333,-78.7752438888889,AIRPORT
9617,9G9,46.621452250000004,-99.16442783333333,AIRPORT
9618,9GA0,33.057069722222224,-84.34242111111112,AIRPORT
9619,9GA1,32.44888888888889,-81.33694444444444,AIRPORT
9620,9GA2,31.8025,-81.3975,AIRPORT
9621,9GA3,31.839609166666666,-84.48158277777777,AIRPORT
9622,9GA4,33.664274999999996,-84.33909111111112,AIRPORT
9623,9GA5,32.05821861111111,-84.29018888888889,AIRPORT
9624,9GA6,33.09777777777778,-83.40472222222222,AIRPORT
9625,9GA7,31.69796416666667,-83.26015472222221,AIRPORT
9626,9GA8,32.69361111111111,-82.89888888888889,AIRPORT
9627,9GA9,33.21805555555556,-83.31722222222223,AIRPORT
9628,9GE6,33.646166666666666,-82.65445000000001,AIRPORT
9629,9GE7,33.53138888888889,-83.79194444444444,AIRPORT
9630,9GE8,33.74027777777778,-84.51138888888889,AIRPORT
9631,9GE9,33.64972222222222,-84.0213888888889,AIRPORT
9632,9I0,40.22269305555556,-90.02278194444445,AIRPORT
9633,9I3,37.91443333333333,-83.25194305555556,AIRPORT
9634,9ID0,44.300333333333334,-116.98572222222222,AIRPORT
9635,9ID6,45.61333333333334,-115.32483333333334,AIRPORT
9636,9II0,41.28254722222223,-85.43859055555555,AIRPORT
9637,9II2,41.68754833333333,-86.15500444444444,AIRPORT
9638,9II4,40.1725,-85.94472222222223,AIRPORT
9639,9II5,39.622546666666665,-85.4433036111111,AIRPORT
9640,9II6,39.56472222222222,-85.91666666666667,AIRPORT
9641,9II7,41.36944444444445,-85.035,AIRPORT
9642,9II8,39.08611111111111,-85.3711111111111,AIRPORT
9643,9IL0,41.094480555555556,-89.38620027777777,AIRPORT
9644,9IL1,42.43055555555556,-89.32861111111112,AIRPORT
9645,9IL2,40.06503388888889,-88.02642583333332,AIRPORT
9646,9IL4,41.80722222222222,-89.04805555555555,AIRPORT
9647,9IL5,42.19888888888889,-87.8267338888889,AIRPORT
9648,9IL6,40.51309416666667,-89.36731416666667,AIRPORT
9649,9IL7,41.609300000000005,-90.18156666666667,AIRPORT
9650,9IL8,38.38013055555555,-88.37504444444444,AIRPORT
9651,9IL9,41.54555555555555,-87.98194444444445,AIRPORT
9652,9IN0,40.45369166666667,-85.28885277777778,AIRPORT
9653,9IN1,39.65083333333333,-86.10138888888889,AIRPORT
9654,9IN2,38.55833333333333,-85.86527777777778,AIRPORT
9655,9IN3,41.55694444444445,-87.22638888888889,AIRPORT
9656,9IN4,38.534166666666664,-87.59194444444445,AIRPORT
9657,9IN5,41.17444444444445,-85.10777777777778,AIRPORT
9658,9IN7,39.35472222222222,-86.30694444444444,AIRPORT
9659,9IN8,41.229166666666664,-85.35805555555555,AIRPORT
9660,9IN9,40.077777777777776,-87.51527777777778,AIRPORT
9661,9IS0,40.543098055555554,-91.33070638888888,AIRPORT
9662,9IS2,40.482166666666664,-88.26755555555556,AIRPORT
9663,9IS3,39.82725888888889,-88.93091,AIRPORT
9664,9IS4,41.50461111111111,-87.63996666666667,AIRPORT
9665,9IS6,42.06169638888888,-87.67394722222222,AIRPORT
9666,9IS7,41.45559,-90.16817444444445,AIRPORT
9667,9IS8,40.47920055555556,-88.36866472222223,AIRPORT
9668,9IS9,40.33448055555556,-88.95535555555557,AIRPORT
9669,9K0,38.358625555555555,-96.55445166666667,AIRPORT
9670,9K5,39.229388888888884,-93.07277777777777,AIRPORT
9671,9K6,37.800444444444445,-96.79902777777778,AIRPORT
9672,9K7,38.750527777777776,-98.23036111111111,AIRPORT
9673,9K8,37.66902777777778,-98.12388888888889,AIRPORT
9674,9KS0,37.04174472222222,-95.63914444444444,AIRPORT
9675,9KS1,38.659444444444446,-95.09222222222222,AIRPORT
9676,9KS2,38.99583888888888,-94.69106944444444,AIRPORT
9677,9KS3,37.71029083333333,-97.38837861111111,AIRPORT
9678,9KS4,39.6364,-98.35977944444444,AIRPORT
9679,9KS5,38.57778666666667,-98.10033166666668,AIRPORT
9680,9KS6,38.81306805555556,-100.57069444444444,AIRPORT
9681,9KS7,38.27779805555556,-95.44331416666667,AIRPORT
9682,9KY0,38.85308333333334,-83.91741666666667,AIRPORT
9683,9KY1,37.16725,-83.40041666666667,AIRPORT
9684,9KY2,37.76190833333333,-86.45268333333333,AIRPORT
9685,9KY3,38.063138888888886,-83.95731944444444,AIRPORT
9686,9KY4,37.023741666666666,-84.12205555555556,AIRPORT
9687,9KY5,38.3165,-85.57611111111112,AIRPORT
9688,9KY6,36.611111111111114,-83.7425,AIRPORT
9689,9KY7,38.657066666666665,-85.31744166666667,AIRPORT
9690,9KY8,36.86636111111111,-87.82113888888888,AIRPORT
9691,9KY9,37.74592888888889,-82.7790488888889,AIRPORT
9692,9L2,34.99078472222222,-117.86319166666667,AIRPORT
9693,9LA4,29.68684722222222,-91.17154166666667,AIRPORT
9694,9LA5,31.32101527777778,-92.44458138888889,AIRPORT
9695,9LA6,31.30684777777778,-92.61153194444445,AIRPORT
9696,9LA7,29.800283333333333,-91.5238111111111,AIRPORT
9697,9LA8,29.960482222222222,-90.2836888888889,AIRPORT
9698,9LA9,30.73351888888889,-90.4500911111111,AIRPORT
9699,9LL0,39.82004638888888,-91.22097583333333,AIRPORT
9700,9LL2,38.03366194444444,-89.57926277777779,AIRPORT
9701,9LL3,39.54920166666666,-88.03225833333333,AIRPORT
9702,9LL5,39.65111111111111,-89.45861111111111,AIRPORT
9703,9LL8,39.86666666666667,-88.88527777777777,AIRPORT
9704,9LS1,32.70013388888889,-91.38344805555556,AIRPORT
9705,9LS5,32.283481111111115,-91.12788722222221,AIRPORT
9706,9LS9,32.409865277777776,-91.34872527777779,AIRPORT
9707,9M0,47.014936111111105,-92.16824166666666,AIRPORT
9708,9M4,33.3034575,-89.22840027777777,AIRPORT
9709,9M6,32.84764722222222,-91.40405555555554,AIRPORT
9710,9M8,34.32752777777778,-92.35133333333333,AIRPORT
9711,9MA8,41.84676972222223,-70.76087027777778,AIRPORT
9712,9MD9,38.851949999999995,-75.68928333333334,AIRPORT
9713,9MI0,42.2644825,-83.65410555555556,AIRPORT
9714,9MI1,42.33166666666666,-85.29666666666667,AIRPORT
9715,9MI2,41.98785,-83.307625,AIRPORT
9716,9MI3,42.965581944444445,-85.67114194444444,AIRPORT
9717,9MI5,43.2378025,-83.52439861111111,AIRPORT
9718,9MI6,42.73919527777778,-83.75494888888889,AIRPORT
9719,9MI7,42.49003416666667,-83.46521305555555,AIRPORT
9720,9MI8,42.66086583333333,-82.99631611111111,AIRPORT
9721,9MI9,42.28698888888889,-85.58056111111112,AIRPORT
9722,9MN0,47.41826388888889,-92.8276861111111,AIRPORT
9723,9MN1,45.61162888888889,-93.19744555555556,AIRPORT
9724,9MN2,47.410383333333336,-93.52136833333333,AIRPORT
9725,9MN3,46.665237777777776,-96.44117944444444,AIRPORT
9726,9MN4,44.96704861111111,-93.23744611111111,AIRPORT
9727,9MN5,46.71190361111111,-96.35145472222223,AIRPORT
9728,9MN6,44.643435277777776,-93.69968138888889,AIRPORT
9729,9MN7,43.969438888888895,-94.62299444444446,AIRPORT
9730,9MO1,38.63533027777778,-90.44595222222223,AIRPORT
9731,9MO2,39.112521944444445,-93.18909222222223,AIRPORT
9732,9MO3,39.641661944444444,-94.81357388888888,AIRPORT
9733,9MO4,39.97916055555556,-94.87385805555556,AIRPORT
9734,9MO5,37.0625,-93.09840277777778,AIRPORT
9735,9MO6,38.193084444444445,-92.99241694444444,AIRPORT
9736,9MO7,37.841701944444445,-93.16685916666667,AIRPORT
9737,9MO8,38.355602222222224,-91.50238194444445,AIRPORT
9738,9MO9,39.55002361111111,-93.25020583333333,AIRPORT
9739,9MT0,45.40291944444445,-107.77421249999999,AIRPORT
9740,9MT9,45.79083333333333,-111.12472222222222,AIRPORT
9741,9N1,40.48426972222222,-75.09961611111112,AIRPORT
9742,9N2,39.859001666666664,-75.29963083333332,AIRPORT
9743,9N3,41.58935472222222,-75.75608055555556,AIRPORT
9744,9N7,40.44286833333334,-76.44162722222222,AIRPORT
9745,9NA2,46.89359777777778,-99.29233333333335,AIRPORT
9746,9NA4,48.666133888888886,-101.89071805555557,AIRPORT
9747,9NC0,35.21222222222222,-80.82444444444444,AIRPORT
9748,9NC1,35.36333333333334,-80.19472222222223,AIRPORT
9749,9NC2,35.21821833333333,-78.79641222222222,AIRPORT
9750,9NC3,35.07083333333333,-80.5663888888889,AIRPORT
9751,9NC4,36.50944444444445,-76.66416666666667,AIRPORT
9752,9NC5,35.24,-82.21111111111111,AIRPORT
9753,9NC6,34.27489111111111,-78.16082972222223,AIRPORT
9754,9NC7,35.36972222222222,-80.44,AIRPORT
9755,9NC8,35.68688888888889,-79.21880555555556,AIRPORT
9756,9NC9,36.21013555555555,-79.89503583333334,AIRPORT
9757,9ND8,48.78554861111111,-97.67231166666666,AIRPORT
9758,9NE1,41.14443527777778,-101.92656777777778,AIRPORT
9759,9NE2,40.29167166666667,-97.72254138888889,AIRPORT
9760,9NE3,42.18748472222222,-101.7893413888889,AIRPORT
9761,9NE4,41.70334333333333,-97.74449805555557,AIRPORT
9762,9NE6,41.338727777777784,-96.08854027777778,AIRPORT
9763,9NE8,41.401665277777774,-100.47875027777778,AIRPORT
9764,9NJ1,40.564547222222224,-74.55487805555555,AIRPORT
9765,9NJ2,40.556491944444446,-74.56237833333333,AIRPORT
9766,9NJ3,40.7167675,-74.54960111111112,AIRPORT
9767,9NJ4,40.495555555555555,-74.45166666666667,AIRPORT
9768,9NJ5,39.68011361111112,-75.25240777777778,AIRPORT
9769,9NJ6,39.36638888888889,-75.26833333333333,AIRPORT
9770,9NJ8,40.89593138888889,-74.99961722222221,AIRPORT
9771,9NK4,42.024319444444444,-73.85629166666668,AIRPORT
9772,9NR7,35.01833333333333,-78.56583333333333,AIRPORT
9773,9NR8,34.79333333333334,-79.19361111111111,AIRPORT
9774,9NR9,34.35888888888889,-77.86055555555555,AIRPORT
9775,9NY1,42.11340833333333,-75.95853111111111,AIRPORT
9776,9NY2,42.329502222222224,-79.57060249999999,AIRPORT
9777,9NY3,42.097296388888886,-76.22465333333332,AIRPORT
9778,9NY4,42.100833333333334,-79.08181666666665,AIRPORT
9779,9NY5,40.800376111111106,-72.9167711111111,AIRPORT
9780,9NY6,42.32480527777778,-74.98627333333333,AIRPORT
9781,9NY7,43.032851666666666,-74.15096361111111,AIRPORT
9782,9NY8,40.842322222222215,-73.70124138888889,AIRPORT
9783,9NY9,41.65009333333334,-73.94958222222222,AIRPORT
9784,9OA2,39.58282944444444,-84.7627325,AIRPORT
9785,9OA4,39.83033,-84.5096725,AIRPORT
9786,9OA5,39.961702499999994,-82.54065916666667,AIRPORT
9787,9OA6,39.53034805555556,-82.03333722222223,AIRPORT
9788,9OA8,41.28227444444444,-81.9490275,AIRPORT
9789,9OA9,40.6214475,-82.53377861111112,AIRPORT
9790,9OH1,41.45421777777778,-83.26520194444444,AIRPORT
9791,9OH2,41.51560611111111,-83.30575888888889,AIRPORT
9792,9OH3,39.28339166666667,-84.29771583333333,AIRPORT
9793,9OH4,41.403933333333335,-82.10653722222222,AIRPORT
9794,9OH5,40.0481175,-83.22713666666667,AIRPORT
9795,9OH6,41.03533138888889,-83.56895722222222,AIRPORT
9796,9OH7,40.96172055555555,-83.59520749999999,AIRPORT
9797,9OH8,40.9764425,-83.64159805555556,AIRPORT
9798,9OH9,40.82866555555555,-83.51381555555555,AIRPORT
9799,9OI1,41.60060694444444,-83.68965861111111,AIRPORT
9800,9OI3,39.89861111111111,-82.11027777777778,AIRPORT
9801,9OI4,39.45478361111111,-83.7813136111111,AIRPORT
9802,9OI5,40.30811249999999,-83.54173250000001,AIRPORT
9803,9OI6,40.63283805555556,-82.1768225,AIRPORT
9804,9OI8,40.03229333333333,-81.46511833333332,AIRPORT
9805,9OI9,40.03130555555556,-83.03613888888889,AIRPORT
9806,9OK0,35.494503611111114,-97.52115027777778,AIRPORT
9807,9OK1,35.48117111111111,-97.49864944444444,AIRPORT
9808,9OK2,36.33338777777778,-96.80031194444445,AIRPORT
9809,9OK3,36.70370055555555,-95.84053833333334,AIRPORT
9810,9OK5,34.778333333333336,-96.9275,AIRPORT
9811,9OK6,35.31093194444444,-95.59081805555556,AIRPORT
9812,9OK7,36.18479,-96.55030027777778,AIRPORT
9813,9OR0,44.31512388888889,-123.02481027777777,AIRPORT
9814,9OR1,45.00290305555556,-120.73976583333334,AIRPORT
9815,9OR2,44.86817583333333,-123.022595,AIRPORT
9816,9OR3,42.25403305555555,-121.78444833333334,AIRPORT
9817,9OR4,45.93374527777778,-118.44774722222223,AIRPORT
9818,9OR5,45.51316666666666,-122.55866666666667,AIRPORT
9819,9OR6,45.499125,-122.68537222222223,AIRPORT
9820,9OR7,45.60388888888889,-123.07861111111112,AIRPORT
9821,9OR8,44.73262138888889,-123.05564916666667,AIRPORT
9822,9PA0,40.18732277777777,-75.59018888888889,AIRPORT
9823,9PA1,40.565016666666665,-78.35586666666667,AIRPORT
9824,9PA2,40.39454472222222,-75.44129027777778,AIRPORT
9825,9PA3,40.887366666666665,-80.32026944444443,AIRPORT
9826,9PA4,39.95344583333333,-75.14962138888889,AIRPORT
9827,9PA5,40.78009361111111,-75.7163,AIRPORT
9828,9PA6,39.99646666666666,-75.21820555555556,AIRPORT
9829,9PA7,39.772777777777776,-79.21111111111111,AIRPORT
9830,9PA8,39.94900166666666,-75.15851083333334,AIRPORT
9831,9PA9,39.98812777777778,-75.2596111111111,AIRPORT
9832,9PN1,40.038963333333335,-79.7900425,AIRPORT
9833,9PN2,39.94822222222222,-75.1941388888889,AIRPORT
9834,9PN5,41.21980388888889,-75.88102972222222,AIRPORT
9835,9PN7,41.818130277777776,-76.41271722222223,AIRPORT
9836,9PN8,41.62508166666667,-75.53296277777778,AIRPORT
9837,9PN9,40.84704,-75.24379055555556,AIRPORT
9838,9PS0,40.60895611111111,-80.03302916666668,AIRPORT
9839,9PS2,40.80867527777778,-79.66977083333333,AIRPORT
9840,9PS3,40.307050555555556,-75.14656083333334,AIRPORT
9841,9PS4,40.749541944444445,-75.21017694444444,AIRPORT
9842,9PS5,40.33064805555556,-75.95021027777777,AIRPORT
9843,9PS7,40.44722222222222,-78.42888888888889,AIRPORT
9844,9PS8,39.81315,-77.29498333333333,AIRPORT
9845,9PS9,40.202200000000005,-74.9229388888889,AIRPORT
9846,9Q,48.557474166666665,-78.24319833333334,NDB
9847,9R5,27.887801111111113,-97.3544363888889,AIRPORT
9848,9R7,29.641891944444446,-98.57807583333333,AIRPORT
9849,9S1,33.36827638888889,-96.75469444444445,AIRPORT
9850,9S2,48.80772222222222,-105.43947222222222,AIRPORT
9851,9S3,43.583170277777775,-124.18039194444445,AIRPORT
9852,9S4,47.168259444444445,-114.8537411111111,AIRPORT
9853,9S5,45.87811111111112,-111.56944444444444,AIRPORT
9854,9S7,47.55164777777778,-109.37767916666667,AIRPORT
9855,9S9,45.454138888888885,-119.69027777777778,AIRPORT
9856,9SD7,45.47498972222222,-100.03512111111111,AIRPORT
9857,9SD8,43.58331027777778,-96.9503325,AIRPORT
9858,9SD9,43.80664,-96.70893861111111,AIRPORT
9859,9TA0,30.465,-97.6625611111111,AIRPORT
9860,9TA1,29.658559166666667,-98.1377863888889,AIRPORT
9861,9TA2,30.263966666666665,-97.78060555555555,AIRPORT
9862,9TA3,29.87300027777778,-94.98964944444445,AIRPORT
9863,9TA4,32.781795833333334,-96.79805666666667,AIRPORT
9864,9TA5,32.64374472222222,-96.87750194444445,AIRPORT
9865,9TA6,28.976913333333336,-95.31743750000001,AIRPORT
9866,9TA7,29.312441666666665,-94.77903888888888,AIRPORT
9867,9TA8,31.684066666666666,-94.97716111111112,AIRPORT
9868,9TA9,29.85216972222222,-95.40854944444445,AIRPORT
9869,9TE0,32.399166666666666,-96.38355833333333,AIRPORT
9870,9TE1,28.923859722222222,-95.34188361111111,AIRPORT
9871,9TE2,30.568366805555556,-100.44419125,AIRPORT
9872,9TE3,32.57788305555555,-101.93098361111112,AIRPORT
9873,9TE4,28.56972027777778,-96.62970055555556,AIRPORT
9874,9TE5,28.154455833333333,-96.9769338888889,AIRPORT
9875,9TE6,29.916891944444444,-96.80025611111111,AIRPORT
9876,9TE7,30.245277777777776,-97.08277777777778,AIRPORT
9877,9TE8,29.322736111111112,-94.78686222222223,AIRPORT
9878,9TE9,29.32329166666667,-94.78297333333335,AIRPORT
9879,9TN0,36.17777777777778,-86.60833333333333,AIRPORT
9880,9TN1,35.73,-86.53777777777778,AIRPORT
9881,9TN2,36.16388888888889,-88.20527777777778,AIRPORT
9882,9TN3,36.41936666666667,-81.94519999999999,AIRPORT
9883,9TN4,36.45766666666667,-86.946,AIRPORT
9884,9TN5,35.458333333333336,-86.95694444444445,AIRPORT
9885,9TN6,35.28861111111111,-89.67416666666666,AIRPORT
9886,9TN7,35.534444444444446,-89.735,AIRPORT
9887,9TN8,36.31333333333333,-86.6986111111111,AIRPORT
9888,9TN9,36.019444444444446,-86.28805555555556,AIRPORT
9889,9TS0,29.78606472222222,-96.04329111111112,AIRPORT
9890,9TS1,28.801100833333333,-97.00582055555556,AIRPORT
9891,9TS2,29.861330833333334,-94.70103027777778,AIRPORT
9892,9TS4,33.00678666666667,-96.50693305555555,AIRPORT
9893,9TS6,32.37888888888889,-97.17833333333333,AIRPORT
9894,9TS7,29.313200000000002,-94.77835277777778,AIRPORT
9895,9TS8,32.84873833333333,-96.87889222222222,AIRPORT
9896,9TS9,32.90790305555556,-96.89055916666666,AIRPORT
9897,9TX0,29.656619722222224,-95.32021472222222,AIRPORT
9898,9TX1,30.14327277777778,-96.85609083333334,AIRPORT
9899,9TX2,32.637075,-96.40833333333333,AIRPORT
9900,9TX3,34.16896083333334,-101.63517138888889,AIRPORT
9901,9TX4,30.659633333333332,-97.911125,AIRPORT
9902,9TX5,29.74466611111111,-98.53724166666667,AIRPORT
9903,9TX6,33.17509527777778,-101.02401638888888,AIRPORT
9904,9TX7,33.841768888888886,-96.66971861111112,AIRPORT
9905,9TX8,32.80290611111111,-96.82111277777777,AIRPORT
9906,9TX9,30.748218333333334,-101.96540722222223,AIRPORT
9907,9U0,48.850319444444445,-108.40375277777778,AIRPORT
9908,9U1,46.04965638888889,-110.68548611111112,AIRPORT
9909,9U7,38.736045833333336,-115.48030527777777,AIRPORT
9910,9V2,40.18749777777778,-101.02543805555555,AIRPORT
9911,9V5,42.73657547222222,-102.4443601388889,AIRPORT
9912,9V6,43.165640833333335,-101.71269527777777,AIRPORT
9913,9V7,38.475138888888885,-102.81086111111111,AIRPORT
9914,9V9,43.76613708333333,-99.32122919444444,AIRPORT
9915,9VA0,38.05262611111111,-79.72893805555556,AIRPORT
9916,9VA1,37.405415833333336,-76.38827861111112,AIRPORT
9917,9VA2,38.82261277777778,-77.10414527777777,AIRPORT
9918,9VA3,37.762905555555555,-75.57187222222223,AIRPORT
9919,9VA4,38.69095027777778,-78.62945944444445,AIRPORT
9920,9VA5,39.06331,-77.89003361111111,AIRPORT
9921,9VA6,37.58439722222222,-77.9183,AIRPORT
9922,9VA8,37.648756388888884,-77.58498777777778,AIRPORT
